code,product_name,brands,ingredients_text,allergens,allergens_tags,traces,traces_tags,countries
8901014000166,Geki - Hot & Spicy,Nissin,"NOODLES (80.00%) Refined Wheat Flour (Maida), Edible Vegetable Oil (Palm Oil), Tapioca Starch, lodised Salt, Acidity Regulators [INS 45100 & INS 500(i)], Turmeric Powder, Thickener (INS 412) & Antioxidant (INS 319). SEASONING MIX (12.50%): Sugar, Hydrolysed Vegetable Protein Powder (Soya), Dehydrated Chicken Powder, Dehydrated Chicken Blits. Flavours (Natural & Nature Identical), Garlic Powder, lodised Salt, Onion Powder Yeast Extract Powder, Mixed Spices 2.25% (Nutmed Cumin, Ginger, Black Pepper, Coriander Turmeric), Flavour Enhancers (INS 631 & 627), Roasted Sesame Seeds, Acidity Regu or (INS 330), Oleoresin Capsicum & Anticaning Agent (INS 551). SEASONING OIL (7.50%); Edible Vegetable Oil (Palmolein, Soya Bean Oil & Chilli Seed Oil). Colour [INS 160c(0)] & Oleoresin Rosemary S ALLERGEN INFORMATION: CONTAINS WHEAT & SOY MAY CONTAIN MILK.",en:soybeans,"en:gluten,en:sesame-seeds,en:soybeans",,,en:India
8906032018919,Nutrela Soya mini chunks,Nutrela,Defatted Soy,,,,,en:india
8904043551555,Atta Shakti,Modern,"Whole Wheat Flour (Atta) (62.2%). Sugar, Gluten, Yeast, lodized Salt, Edible Vegetable Oil (Refined Palmolein Oil). Milk Solids, Malt Product, Preservatives (282, 200). Emulsifier (471). Acidity Regulators (341, 260), Flour Treatment Agents (1100, 1104, 1102) and Antioxidant (300).",en:gluten,"en:gluten,en:milk",,,India
8901560273144,Nilon's ginger garlic paste,,,,,,,en:India
8901088205221,Oodles Yummy masala ring noodles,Saffola,"Rings #Noodles: Oat flour (39.4%), Semolina (36.7%), Edible Vegetable Oil (Refined Rice Bran Oil), Wheat Gluten, lodised Salt, Stabilizers [INS 170(i)]. Yummy Masala Mix*: Spices & Condiments (15.2%) [Onion, Cumin, Turmeric, Clove], Dehydrated Vegetables (3.6%) [Onions, Carrots], Sugar, Hydrolysed Vegetable Protein, Starch, Milk Solids, lodised Salt, Maltodextrin, Flavour Enhancers (INS 627, INS 631), Anticaking Agent (INS 551), Thickener (INS 414). Natural and Nature-identical Flavouring Substances, Colour (INS 150d). Allergen Information: Contains Gluten (Wheat), Milk, Soy. May contain traces of Nuts.","en:gluten,en:milk,en:soybeans","en:gluten,en:milk,en:soybeans",en:nuts,en:nuts,India
8904083300656,Cooking Butter Unsalted Pasteurised,Milky Mist,,,,,,en:India
8904327600351,Chocolate Peanut butter smooth,Myfitness,,,,,,en:india
8906009011318,sugar,parry's,Sugar,,,,,India
8901063325784,Toastea Rusk,Britannia,"REFINED WHEAT FLOUR (MAIDA) (7190). SUGAR, REFINED PALM AND PALMOLEIN OIL, SEMOLINA VEAST VITAL GLUTEN, COLOUR (150a), INVERT SUGAR SYRUP, IODISED SALT, EMULSIFIERS (472e, 471), SPICE (0.3%) (GREEN CARDAMOM SEEDS), BREAD IMPROVE STARCH, SOYA FLOUR, IMPROVERS [1100(1), 1104 1102]}, WHEAT FIBER, NATURE IDENTICAL & ARTIFICIAL (MILK) FLAVOURING SUBSTANCES AND ANTIOXIDANT (300).",en:milk,"en:gluten,en:milk,en:soybeans",,,India
8901491103046,Kurkure Green chutney,,"Cereal Products (57%) (Rice meal (38%),corn meal (19%)), Edible Vegetable oil (Palmolein) *Seasoning Spices & Condiments , Iodised salt, Sugar, Tamarind powder, Flavour (Nature identical and Artificial (Spearmint), Maltodextrin, Acidity Regulator (330), Emulsifier (414), Color (160c), Flavour Enhancers (627,631)), Gram meal (6%).",,,,,India
8902579002046,Appy fizz,Parle Agro,"WATER, SUGAR, CARBONATING AGENT (INS 290) ACIDITY REGULATORS [INS 296, INS 331(iii), INS 330], STABILIZER (INS 440), FOOD COLOUR (INS 150d), PRESERVATIVE (INS 211), ANTIOXIDANT (INS 300), NATURE-IDENTICAL FLAVOURING SUBSTANCE (APPLE)",,en:apple,,,en:India
8904132948174,Campa (cola) 500ml pet,,,,,,,India
8901058903966,Milkybar Moosha,Nestle,"Nougat + Caramel (70%) (Sugar, Liquid glucose, Hydrogenated vegetable fats, Malt extract, *Milk solids (3.7%), Emulsifiers (471 and Soya Lecithin), Acidity regulator (330), Stabilizer (501), lodized salt, Nature - Identical flavouring substances and Artificial (Vanilla) flavouring substances) and MILKYBAR^ Coating (30%) (*Milk solids (10.6%), Sugar, Hydrogenated vegetable fats, Fractionated vegetable fat, Emulsifier (Soya lecithin) and Nature-Identical flavouring substances). Contains Barley, Milk, Sesame, Soy and Wheat.",,"en:gluten,en:milk,en:sesame-seeds,en:soybeans",,,India
8904043926612,Himalayan Rock Salt,TATA Salt,"Rock Salt (Sendha Namak), Potassium lodate",,,,,India
8906002005789,Tandoori veg mayonnaise,,,,,,,en:India
8901058000702,Munch,Nestle,"Sugar, Refined Wheat flour (Maida), Hydrogenated vegetable fat, Fractionated vegetable fat, Milk solids, Cocoa solids (3.9%), Emulsifier (Soya lecithin), Raising agent (E 500(ii)), Yeast, iodised salt, Flour treatment agent (E 516), Artificial (Vanilla),Nature identical flavouring substances,Contains _Wheat_, _Sesame_, _Milk_ and _Soy_, May Contains _Nut_",,"en:gluten,en:milk,en:nuts,en:sesame-seeds,en:soybeans",,,en:India
0801541512775,Honey,Organic India,Organic Honey Multi Floral,,,,,India
8904258700243,Raw Valencia Orange Juice 250ml pet,RAW Pressery,,,,,,India
89080047,Sunrise,Nescafe,"Coffee 70%, Chicory 30%",,,,,India
8906007280693,Rice Bran Oil,Fortune,RICE BRAN OIL,,,,,India
8908012605010,Tomato Ketchup,Heinz,"Water Tomato Paste (26%), Sugar, Brewed Vinegar, lodized Salt, Mixed Spices and Herbs, Onion & Garlic.",,,,,India
8901117250000,Prolyte ORS Mixed Fruit,Cipla,,,,,,India
8901262172448,Amul Chocolate Brownie,Amul,"Milk solids, sugar, chocolate brownie (8%) [refined wheat flour, cocoa solids, sugar, milk solids, stabilizer (415), iodized salt], cocoa solids, emulsifier (471), stabilizers (407, 466, 415, 412). Allergen Information: Contains milk, wheat.",,"en:gluten,en:milk",,,en:india
8906009070926,Unibic choco rs 5,,,,,,,in
8901595863051,Pasta Masala,Smith & Jones,"Iodised Salt, Mixed Spices (20%) (Garlic, Coriander, Cumin, Onior Chilli), Corn Flour, Sugar, Tomato Powder, Flavour Enhancer (INS 635), Anticaking Agent (INS 551), Yeast Extract, Acidity Regulator NS 330), Beet Root Powder, Sunflower Oil, Nature Identical Flavouring Substances. May contain: Wheat, Soy, Mustard, Milk & Celery.",,en:none,,"en:gluten,en:mustard,en:soybeans",en:India
8906010503512,Balaji wafers,Balaji,"POTATO (89%), EDIBLE VEGETABLE OIL (PALMOLEIN), EDIBLE COMMON SALT (0.4%).",,,,,en:India
8906030992099,Chach Masala,Jimri,"Common Salt, Black Salt, Acidity Regulator (E330), Coriander, Cumin, Anti-Caking Agent (E551), Asafoetida, Chilli Powder, Turmeric, Dry Ginger, Black pepper",,,,,India
8904004404685,Nutty Craze,Haldiram's,"Groundnuts (Peanuts), Refined Palmolein Oil, Refined Wheat Flour (Maida), Tapioca Starch, Refined Sugar, Edible Common Salt, Red Chilli Powder, Dried Garlic Powder, Black Salt, Acidity Regulator (INS 330), Black Pepper, Dried Ginger Powder, Clove, Cardamom, Nutmeg & Bay Leaves.",en:peanuts,"en:gluten,en:peanuts",,,India
8901058003734,Maggie korean noodles,Maggi,,,,,,en:India
0941458001846,,KitKat,,,,,,en:India
4906409532363,Max Protein by RiteBite,RiteBite,"Protein Blend (30%) Calcium Caseinate, Soy Concentrate), Dietary Fir sacharide, Chicory Root Fiber), Dark Compound (Maltitol, Edible Vegetable Fat (Hydrogenated), C Emulsifier (Soy Lecithin)), Maltitol, Cranberries ( Edible Vegetable Oil (High Oleic Sunflower Oil), S (No Added Sugar), Whole Grain Rolled Oats Humectant (Glycerine), Flaxseeds, Tribasic Calc (Soy Lecithin), Soy Protein Isolate, Binding Agen Acid, Antioxidants (Vitamin C), Added Vitamins CONTAINS ADDED FLAVOURS (NATURAL AND N (Vanilla & Strawberry Flavour)",,"en:milk,en:soybeans",,,en:India
8901014000425,nissin noodels,Nissin,,,,,,en:India
8902080534043,Gatorade blue bolt flavour 500ml pet,Gatorade,,,,,,en:India
8904335602385,Yoga Bar Protein Bar,Yoga Bar,"Dates 50%, Protein Blend 21% ( Soy + WPC), Cashew Butter 14%, Dried Fruit 9% (Raisins, Blueberry), Nuts & Seeds 6% (Almond, Sunflower Seeds)",,en:nuts,,,India
8901063028210,Britannia Nice,Britannia Industries Ltd,"REFINED WHEAT FLOUR (MAIDA), SUGAR (286), REFINED PALM OIL, COCONUT PRODUCTS (4.5%) (DESICCATED COCONUT COCONUT MILK POWDER), MILK SOLIDS, INVERT SUGAR SYRUP, EDIBLE MAZE STARCH, RAISING AGENTS [503(ii), 500(ii) & 450(i)], EMULSIFIERS (322(i), 471 &472e), IODISED SALT AND ARTIFICIAL (COCONUT & VANILLA) FLAVOURING SUBSTANCES",,"en:gluten,en:milk",,,India
8901719123788,Parle manaco 250g,Monaco,,,,,,en:India
8901972060189,Dukes bourbon,,,,,,,en:India
8904083302070,MilkyMist Fruit Yogurt,MilkyMist,,,,,,India
7622202031496,Cadbury Cocoa powder 150g pet,,,,,,,en:India
8906143890053,Unsweetened Peanut Butter,The Whole Truth,peanuts 100%,,en:peanuts,,,India
8901719130724,parle 2020 gold,Parle,,,,,,en:India
8906076132602,Choco Chip Cookies,the Baker's Dozen,,,,,,en:india
8901246006400,,,Water sugar tomato paste iodized salt thickener acidity regulator red chilli garlic powder gi her powder preservatives spice extract,,,,,en:India
8904004412956,Navratan mix,Haldiram Snacks Pvt. Ltd.,,,,,,en:India
8906078183206,Sabudana Papad,DNV,"Tapioca Flour, Edible common Salt",,,,,en:India
8901063138469,Britannia Thin Arrowroot,Britannia,,,,,,India
8906143890008,5 Grain Muesli,The Whole Truth,"Multigrain(rolled oats, ragi flakes, bajra flakes, jowar flakes, brown rice flakes), nuts (almonds, peanut butter), dried fruits (dates, black & golden raisins, apricots),seeds (pumpkin seeds, watermelon seeds),cocoa butter,cinnamon",en:nuts,"en:nuts,en:peanuts",,,India
8904422702417,Amla Chatpata Candy,Patanjali,,,,,,India
8901071732796,soya drink,sofit,,,,,,en:India
4901034831706,Mixed Fruit Jam,Kissan,"SUGAR, MIXED FRUIT PULP BLEND - 60% (PAPAYA PULP, PEAR PULP, APPLE JUICE, BANANA PULP PINEAPPLE JUICE, ORANGE JUICE, MANGO PULP, GRAPE JUICE), ACIDITY REGULATOR-E330, THICKENER-E440, 10DISED SALT, VITAMINS & MINERAL, PRESERVATIVE-E202, NATURAL FLAVOURING SUBSTANCES, FOOD COLOUR-E122 NUMBER OF SERVES PER PACK: APPROX. 25, PER SERVE: 20 g (1 Tbsp)",,,,,en:India
8905507002729,Peanut butter Crunchy,First Crop,,,,,,India
7622201758042,Dairy Milk Silk Minis,Cadbury,,,,,,India
8901120143214,Sugar free,,,,,,,en:India
8902080002214,Tropicana Guava Delight,Tropicana,,,,,,India
8901262178075,Chocolate Magic Sundae,Amul,"Ice Cream (78%) - Milk solids, sugar, emulsifier (471), stabilizers (407, 466, 415, 412), artificial flavouring substances (vanilla). Chocolate Topping (22%)-( cocoa solids, coconut oil, chocolate ripple [water, sugar, dextrose, cocoa solids, stabilizer (440)], milk chocolate chips (1.5%)",en:milk,en:milk,,,India
8906016579993,Homelites,"WIMCO,ITC",,,,,,India
8906014903394,Kwality Choco Flakes,Kwality,"Wheat Flour (Atta) 42%, Sugar (22%), Cocoa Solids (5.5%), Wheat Bran (4%), Anticaking Agent (INS 170i), Iodised Salt, Vitamin Premix, and Antioxidant (INS 320). CONTAINS PERMITTED NATURAL COLOUR (INS 150d) AND ADDED FLAVOURS (ARTIFICIAL FLAVOURING SUBSTANCE-CHOCOLATE, VANILLA) ALLERGENS CONTAINS GLUTEN (WHEAT), MAY CONTAIN TRACES OF TREE NUTS. CTIONS",en:gluten,en:gluten,en:nuts,en:nuts,India
8908009059185,Zero Maida Whole Wheat Bread,The Health Factory,"Fresh Whole Wheat Flour, Yeast, Wheat Gluten, Rice Bran Oil, Cane Sugar, Iodised Salt, Cultured Wheat Flour, Cultured Sweet Potato, Cultured Glucose",,en:gluten,"en:milk,en:nuts,en:soybeans","en:milk,en:nuts,en:soybeans",India
8906069403054,Veeba pazta sauce,Veeba,"Vegetables* [52.0% [Tomato Paste (36.0%), Onions (12.0%), Garlic (4.0%)}], Sugar, Water, Refined Soyabean Oil, lodised Salt, Acidity Regulators (INS260, INS330), Spices and Condiments, Herbs (0.5%), Stabilizer (INS415) and Preservative (INS211).",en:soybeans,en:soybeans,,,India
8901138822286,,,,,,,,en:India
8901764022302,Fanta,Coca Cola,,,,,,en:India
8906120100151,Pumpkin Seeds,Farmley,Pumpkin Seeds,,,en:Traces of other nuts or dried fruits,en:traces-of-other-nuts-or-dried-fruits,"India,Netherlands"
8908005072690,Chia Seeds,Delight nuts,Raw Chia Seeds,,,,,en:India
8901058005905,KitKat Dark Chocolate Coated Wafer,Nestle,"Dark Chocolate (76.2%) (Sugar, Cocoa solids (28.2%), Cocoa butter (8%), Emulsifier (Soya lecithin), Nature-Identical Flavouring Substance and lodised salt) and Wafer (Sugar, Hydrogenated vegetable fats, Refined Wheat flour (Maida), Cocoa solids (1.2%), Milk solids, Fractionated vegetable fat, Raising agent (500(ii)), Yeast, Emulsifier (Soya lecithin), lodised salt, Flour treatment agent (516), Artificial (Vanilla) flavouring substance and Nature-Identical flavouring substance). Contains Wheat, Milk, Sesame and Soy. May contains Nut.",,"en:gluten,en:milk,en:nuts,en:sesame-seeds,en:soybeans",,,en:India
0941458000702,Munch,Nestle,"Confed Wafer Sugar, Refined Wheat flour (Maida), Hydrogenated vegetable fat, Fractionated vegetable fat, Milk solids, Cocoa solids (3.9%), Emulsifier (Soya lecithin), Raising agent (500) Yeast, lodised salt, Flour treatment agent (516) and Artificial (Vanilla) flavouring substance. Contains Wheat, Sesame, Milk and Soy. May Contains Nut.",,"en:gluten,en:milk,en:nuts,en:sesame-seeds,en:soybeans",,,en:India
8901058008234,Chicken Noodles,Maggi,"Noodles:

Refined wheat flour (Maida)
Alm oil
Iodized salt
Wheat gluten
Thickeners (508 & 412)
Acidity regulators (501(i) & 500(i))
Humectant (451(i))
Chicken Tastemaker:

Mixed spices (22%) (Dehydrated onion, Dried garlic, Red chilli powder, Black pepper powder, Capsicum extract, Turmeric powder, Nutmeg powder, Coriander extract, Cumin extract)
Sugar
Refined wheat flour (Maida)
Iodized salt
Starch
Chicken meat (5.7%)
Palm oil
Thickener (508)
Chicken fat (2.3%)
Natural Flavour
Flavour enhancer (635)
Nature identical flavouring substance
Acidity regulator (330)
Colour (150d)
Dehydrated kasuri methi leaves
Onion
Wheat gluten
Dehydrated bread",en:gluten,en:gluten,,,India
8903754000086,Tata Copper+,Tata,"Drinking Water, Copper Sulphate (0.00041%), Iodized Salt.",,,,,India
8904049101679,,,,,,,,en:India
8901512562609,Act II Popcorn,Act II,"Popped corn 88.7%, refined edible palmolein oil (tbhq) iodized salt nature identical flavour, butter table butter 0.07% and beta carotene, contains milk and it's products.",,en:milk,,,en:India
8902080002771,Tropicana Fruitz,"Pepsico,Tropicana","WATER, SUGAR, CONCENTRATED MIXED FRUIT JUICE 2.5% (FROM APPLE, MANGO, GUAVA, ORANGE BANANA, APRICOT, PEACH) ACIDITY REGULATORS (330, 331(iii)), STABILIZERS (466, 440), FLAVOUR (NATURAL AND NATURE IDENTICAL FLAVOURING SUBSTANCES), PRESERVATIVE (202), COLOUR (160a(i)).",,en:peach,,,India
8901401000465,Threptin Diskettes,Threptin,"Casein, Sucrose, Precooked Rice Flour, Edible Vegetable Fat, Malt Ext Bengal Gram, Raising Agent [500 (ii)], Natural Colour (150 c), Emulsifier (322), Vitamins Antioxidant (304). CONTAINS PERMITTED NATURAL COLOUR AND ADDED ARTIFICIAL FLAVOURING SUBSTANCES (VANILLA-BUTTERSCOTCH). Contains: Soy APPROXIMATE COMPOSITION (per 100 g) Protein (mainly Casein)  g Carbohydrate",,en:milk,,,India
8906032019466,Patanjali Marie biscuit 10 MRP,,,,,,,en:India
8908003463001,,,,,,,,en:India
8904474000530,,,,,,,,en:India
5513313056206,,,,,,,,en:India
8901058005783,Special Masala Noodles,Maggi,"Saturated Fat (g) Inot more than 7.7 5.4 27% 939.3 657.5 27% %RDA per serve 6.90 4.83 16% Noodles: Refined wheat flour (Maida), - Trans Fat (g) (not more than) 0.13 0.09 Palm oil, Wheat gluten, lodized salt, Sodium img Thickeners (508 & 412), Acidity regulators (501(i) & 500 (i)) and Humectant (451(i)). Masala &quot;TASTEMAKER®: Mixed spices (35.2%) (*Roasted spice powder (9.3%) Iron Img &quot;Guideline Daily Amounts of an average adult (",,en:gluten,,,en:India
8901037010920,Desi Kahwa Green Tea,Girnar,"Green Tea, Spices & Herbs (35%) (Black Pepper, Ginger, Tulsi, Asafoetida, Clove, Cardamom, Cinnamon & Nutmeg), Rock Salt & Citric Acid (INS 330).",,,,,India
8908005035756,,,,,,,,en:India
8901138110611,,LIV52 TAB,,,,,,en:India
8901058008999,,Nescafé,,,,,,en:India
0524003003030,,,"Lime (64%), Salt, Mixed Spice Powder, Refined Rice Bran Oil & Acetic Acid (INS 260). CONTAINS PERMITTED CLASS II PRESERVATIVE (INS 211)",,,,,en:India
8901725016258,Dark fantasy bourbon,,,,,,,India
8902579002299,Smoodh chocolate,Parle Agro,"WATER, DOUBLE TONED MILK (40%), SUGAR, WHEY POWDER, MILK SOLIDS, COCOA SOLIDS (1%), MALT EXTRACT, EMULSIFIERS AND STABILIZERS [INS 460(1), INS 471, INS 466, INS 407, INS 340, INS 452], NATURE IDENTICAL FLAVOURING SUBSTANCE (CHOCOLATE) AND IODISED SALT. (INS-INTERNATIONAL NUMBERING SYSTEM) ALLERGEN INFORMATION: CONTAINS MILK, BARLEY, WHEAT AND MILLET: NÚTRITIONAL INFORMATION (TYPICAL VALUES) PER SERVE",,"en:gluten,en:milk",,,en:India
8901719130014,Happy happy biscuit - Parle - Parle,Parle,,,,,,in
8901030987397,Lipton green tea  clear and  light,Lipton,,,,,,en:India
7622201763329,,,,,,,,en:India
8906019772018,Chia Seeds,Nutraj,,,,,,en:India
8901088000468,Coconut oil,Parachute,Coconut Oil,,,,,en:India
7622202030819,Cranberry,Cadbury Bournville,"Sugar, Cocoa Solids, Dried Sweetened Cranberries (11%*) (Cranberries, Sugar), Cocoa Butter, Almonds (5%*), Milk Solids, Emulsifiers (442, 476), Flavours (Natural and Nature Identical Flavouring Substances). Allergen Information: Contains Milk, Almond. May Contain Other Tree Nuts, Soy.",,"en:milk,en:nuts","en:nuts,en:soybeans","en:nuts,en:soybeans",en:India
8901826301536,"Verka Lassi - Sweet,",Verka,,,,,,India
8901725007553,,,,,,,,en:India
8901652141320,,,,,,,,en:India
8904063257215,,Haldiram,,,,,,en:India
8901725121228,Aashirbaad 5kg select aata,Aashirvaad,,,,,,en:India
8906081120236,Happilo Green Raisins,Happilo,Seedless Green Raisins.,,,,,India
8902080104062,pepsi,Pepsi,,,,,,en:India
8901262200011,Masti Dahi,Amul,"Pasteurised toned milk, milk solids, active culture. Allergen Information: Contains milk.",,en:milk,,,en:India
6926858900948,Butter Seeds of Sunflower,Dahaoda,,,,,,en:India
8906004971044,Milk food rich ghee,,,,,,,en:India
8901262200622,Amul Masti,Amul,"Pasteurised toned milk, milk solids, active culture",en:milk,en:milk,,,India
8902080002337,Gatorade orange flv,Pepsico,"WATER, ACIDITY REGULATOR (330), MINERAL SALTS, SEQUESTRANTS (452(i),385) FLAVOUR (NATURAL FLAVOURING SUBSTANCES), PRESERVATIVE(202), SWEETENERS (955, 960 a), STABILIZER (445), COLOUR (110)",,,,,India
8906009532158,Max Protein Ultimate,Rite bite,"Protein Blend (38%) (Soy Nuggets, Whey Protein Concentrate, Calcium Caseinate), Dietary Fiber (17%) (Fructooli - gosacharide), Dark Compound No Added Sugar (12%) (Maltitol, Edible Vegetable Fat (Hydrogenated), Cocoa Solids, Milk Solids. Emulsifier (Soy Lecithin)), Maltitol, Cranberries (7,5%), Rice Bran Oil, Strawberry Preserve (6%) (No Added Su Rolled Oats Humectant (Glycerine), Yongar), Whole Grain uft Powder, Flaxseeds, Emulsifier (Soy Lecithin), Soy Protem Isolate, Binding Agent (Guar Gum), Salt and Citric Acid, Antioxidants (Vitamin C), Added Vitamins, Minerals, Glutamine and Amino Acids. CONTAINS ADDED FLAVOURS (NATURAL AND NATURE IDENTICAL FLAVOUR(S)) rawberry Flavour Vitamin & Vit E 5ma VitK 13.7 Vit B3 2.7 Vit B9 30 Calcium Seleni 51mg BCAA L-Is Γ",,"en:milk,en:soybeans",,,in
8904043554716,vanilla crem bun,Modern,"Refined Wheat Flour (Maida), Bun Icing (Sugar, Edible Vegetable Fat (Interesterified), Humectant (422), Stabilizer (412), Preservative (200), Turmeric Extract, Artificial Flavouring Substances (Vanilla and Butterscotch]&quot;, Sugar, Glazed Fruit (3.68%) [Papaya, Sugar, Acidity Regulator (330), Preservative (211), Food Colour (129)], Edible Vegetable Fat (Interesterified), Gluten, Yeast, lodized Salt, Soya Flour, Preservative (282), Emulsifier (4810).",,"en:gluten,en:soybeans",,,India
8902080001354,Pepsi Black,Pepsi,,,,,,in
8902579002589,Smoodh Chocolate Hazelnut,Parle Agro,"WATER, MILK SOLIDS, SUGAR, WHEY POWDER, COCOA SOLIDS (1%), MALT EXTRACT, EMULSIFIERS AND STABILIZERS [INS 460(1), INS 471, INS 466, INS 407, INS 340, INS 452], NATURE IDENTICAL FLAVOURING SUBSTANCE (CHOCOLATE, HAZELNUT) AND IODISED SALT. ALLERGEN INFORMATION: CONTAINS MILK, BARLEY, WHEAT AND MILLET.","en:gluten,en:milk,en:nuts","en:gluten,en:milk,en:nuts",,,India
8906019633012,,,,,,,,en:India
8901058009477,,,,,,,,en:India
5059603179342,Original,Rage Coffee,,,,,,India
8906080603891,Guava,,,,,,,en:India
8901725016302,Dark entasy Bourbon,Sunfest,,,,,,en:India
8901058852141,kitkat caramel chocolate coated wafer,Nestlé,,,,,,India
7622201712501,,,,,,,,en:India
8901030986017,Horlicks chocolate delight flavour,,,,,,,en:India
8901262071130,,Amul,,,,,,en:India
7622202236341,Cadbury Celebrations,Cadbury,,,,,,India
8901063142213,Britannia nutri choice 75g,Britannia,,,,,,en:India
0900364404912,,Haldiram's,,,,,,en:India
8901071732444,Hershey's cookies 'n' creme flavor milk shake,Hershey's,,,,,,India
8906010503611,CHRUNCHEX,Balaji,"POTATO (88%), EDIBLE VEGETABLE OIL (PALMOLEIN), SUGAR, EDIBLE - COMMON SALT, MALTODEXTRIN, SPICES & CONDIMENTS (CHILLI (0.5%), PEPPER), DEHYDRATED VEGETABLE POWDER (ONION, GARLIC (0.1%), TOMATO), MILK SOLIDS (WHEY) (0.1%), HYDROLYZED VEGETABLE PROTÉIN (SOYA), ACIDITY REGULATOR (INS 296, INS 334), ANTICAKING AGENT (INS 551), MINERAL SALT (INS 340), PAPRIKA EXTRACT (INS 160C), FLAVOUR ENHANCER (INS 627, INS 631), NATURAL & NATURE IDENTICAL FLAVOURING SUBSTANCES (CHILLI).",en:soybeans,"en:milk,en:soybeans",,,en:india
